name,address,city,phone,website,email,rating,reviews_count,type,business_status
Bao restaurant Marseille,"15/17 Rue Saint-Sébastien, 13006 Marseille",Marseille,06 15 84 40 46,https://www.bao-marseille.com/,,4.4,292,restaurant,OPERATIONAL
Le café thaï,"136 Rue du Rouet, 13008 Marseille",Marseille,04 91 25 44 45,http://lecafethai.fr/,lecafethai@gmail.com,4.5,2006,restaurant,OPERATIONAL
WOK CÂY,"20 Trav. de la Montre, 13011 Marseille",Marseille,04 91 35 20 00,https://www.wokcay.com/,nguyenannie70@gmail.com; utilisateur@domaine.com,3.4,1451,chinois,OPERATIONAL
WOK UDON,"59 Av. Robert Schuman, 13002 Marseille",Marseille,09 72 87 26 86,,,4.6,291,chinois,OPERATIONAL
Perle d'Asie,"29 Rue d'Endoume, 13007 Marseille",Marseille,04 91 33 01 30,https://www.facebook.com/RestaurantPerleDAsie/,,4.4,93,restaurant,OPERATIONAL
Nguyen-Hoang,"6 Rue Méry, 13002 Marseille",Marseille,04 91 90 71 92,https://www.facebook.com/NguyenHoangMarseille/,,4.5,632,restaurant,OPERATIONAL
Son Thuy,"108 Cor Président John Fitzgerald Kennedy, 13007 Marseille",Marseille,04 91 52 92 52,https://www.restaurantsonthuy.fr/,contact@local.fr; contact@restaurantsonthuy.fr,4.4,343,restaurant,OPERATIONAL
Restaurant asiatique,"4rue d’italie, 4 Rue d'Italie, 13006 Marseille",Marseille,09 54 69 30 64,,,4.1,8,restaurant,OPERATIONAL
La Maison Des Raviolis - Mazargues,"28 Rue Emile Zola, 13009 Marseille",Marseille,04 91 85 18 56,http://www.la-maison-des-raviolis.fr/,marseille6@la-maison-des-raviolis.fr; marseille9@la-maison-des-raviolis.fr; aix@la-maison-des-raviolis.fr; contact@la-maison-des-raviolis.fr,4.2,562,restaurant,OPERATIONAL
Pho 187,"7 Rue Bailli de Suffren, 13001 Marseille",Marseille,04 91 72 00 00,https://pho187.fr/,,4.2,1124,vietnamien,OPERATIONAL
Restaurant Recettes d’Asie,"51 Av. Robert Schuman, 13002 Marseille",Marseille,04 91 91 01 30,,,4.5,191,restaurant,OPERATIONAL
ishiwok,"6 Rue d'Israël, 13006 Marseille",Marseille,04 91 67 21 90,,,3.4,22,chinois,OPERATIONAL
ASIASERVICE,"15 Av. du Prado, 13006 Marseille",Marseille,06 68 78 19 04,,,4,18,restaurant,OPERATIONAL
A Tay,"5 Rue Alfred Curtel, 13010 Marseille",Marseille,04 91 79 92 20,,,4.7,188,restaurant,OPERATIONAL
Piment Thaï,"4 Cr Lieutaud, 13001 Marseille",Marseille,04 91 31 17 01,https://lepimentthai.wixsite.com/pimentthai/location,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,4.5,348,restaurant,OPERATIONAL
Kim Chi,"91 Bd de la Libération, 13001 Marseille",Marseille,04 91 50 98 44,https://kim-chi-restaurant.eatbu.com/,kimchimarseille13001@gmail.com; nguyen.minh70marseille@yahoo.fr,4.6,264,restaurant,OPERATIONAL
Chez Yao,"Pl. Joseph Vidal, 13008 Marseille",Marseille,07 80 80 98 54,https://chezyao.eatbu.com/,chezyaotraiteur@gmail.com,5,48,restaurant,OPERATIONAL
Hong Kong 3,"Louis Fabry, 31 Grand Rue, 13013 Marseille",Marseille,04 91 68 74 18,http://www.hongkong3.fr/,contact@hongkong3.fr,4.4,256,restaurant,OPERATIONAL
Chez Yang,"2 Bd Baille, 13006 Marseille",Marseille,04 91 78 77 01,,,3.5,111,restaurant,OPERATIONAL
Mi-Am,"14 Bd Garibaldi, 13001 Marseille",Marseille,04 91 33 31 99,http://www.mi-am.com/,,3.9,467,restaurant,OPERATIONAL
Perle d'Asie,"39 Rue Emile Zola, 13009 Marseille",Marseille,04 91 40 16 05,https://instagram.com/perle_d_asie?igshid=129ura750vkpe,,4.2,143,restaurant,OPERATIONAL
La Baguette Impériale - Art d'Asie,"29 Av. de Saint-Julien, 13012 Marseille",Marseille,06 49 83 49 65,https://www.artdasie.fr/,,3.3,87,restaurant,OPERATIONAL
Dragon d'Asie,"3 Rue Crillon, 13005 Marseille",Marseille,04 91 92 82 80,https://dragondasie995577013.wordpress.com/,,4.4,224,restaurant,OPERATIONAL
China Vina,"28 Rue Negresko, 13008 Marseille",Marseille,04 91 22 03 90,,,3.9,199,restaurant,OPERATIONAL
Hoki Michelet,"6 Bd Michelet, 13008 Marseille",Marseille,04 91 71 76 27,,,4,225,restaurant,OPERATIONAL
My Little Warung Marseille Dromel,"19 Bd de Sainte-Marguerite, 13009 Marseille",Marseille,04 91 80 18 91,https://restaurants.mylittlewarung.com/marseille-dromel/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.3,741,restaurant,OPERATIONAL
PETIT LUCHON,"7 All. Léon Gambetta, 13001 Marseille",Marseille,06 25 43 01 38,https://www.petit-luchon.com/,,4.2,302,restaurant,OPERATIONAL
TAM-KY,"5 Rue Halle Delacroix, 13001 Marseille",Marseille,04 91 54 00 86,,,4.3,1141,restaurant,OPERATIONAL
City d'Asie,"74 Av. de Saint-Jérôme, 13013 Marseille",Marseille,04 91 70 27 46,,,4.5,224,restaurant,OPERATIONAL
BONHEUR ET BAGUETTE,"435 Bd Romain Rolland, 13009 Marseille",Marseille,09 83 30 30 28,https://bonheur-et-baguette.eatbu.com/,bonheurbaguette@yahoo.com,3.9,155,restaurant,OPERATIONAL
Asia Express ( Asia 18 ),"18 Rue Bonneterie, 13002 Marseille",Marseille,06 68 68 79 79,https://asia-express-marseille-13002.my.canva.site/dangpham,asia.express13002@gmail.com,4.8,537,fast-food,OPERATIONAL
O canard laqué,"3 Rue Breteuil, 13001 Marseille",Marseille,04 91 73 07 99,https://o-canard-laque.eatbu.com/,tonynguyentien1079@gmail.com,4,139,restaurant,OPERATIONAL
Paris Store Marseille,"61 Bd de Plombières, 13003 Marseille",Marseille,04 96 16 08 88,https://paris-store.com/,,4.2,3659,restaurant,OPERATIONAL
Restaurant Le Bol d'Or Marseille,"50 Cr Gouffé, 13006 Marseille",Marseille,04 91 78 86 90,,,4.3,199,restaurant,OPERATIONAL
Jade d'Asie,"34 Av. de Saint-Just, 13004 Marseille",Marseille,04 91 85 02 81,,,4.6,153,restaurant,OPERATIONAL
Little Asia,"40 Rue Thubaneau, 13001 Marseille",Marseille,04 91 45 78 74,,,4.4,115,restaurant,OPERATIONAL
Etoile,"37 Av. du Maréchal Foch, 13004 Marseille",Marseille,09 54 40 76 70,,,4.7,45,restaurant,OPERATIONAL
Ginger Phoenix,"18 Rue Beauvau, 13001 Marseille",Marseille,09 78 81 20 75,https://bookings.zenchef.com/results?rid=363247&pid=google,dcp@buffalo-grill.fr; contact@ginger-phoenix.fr; u003edpd@drinksandco.com; dpd@drinksandco.com,4.9,379,vietnamien,OPERATIONAL
Gin Khao la Capelette,"203 Av. de la Capelette, 13010 Marseille",Marseille,04 91 89 38 50,http://ginkhao.fr/,contact@ginkhao.fr,4.8,54,restaurant,OPERATIONAL
Gin Khao Saint-Just,"78 Av. de Saint-Just, 13013 Marseille",Marseille,04 91 89 38 50,http://www.ginkhao.fr/,,4.7,518,restaurant,OPERATIONAL
Les P'tites Bouchées,"17 Rue Aumône Vieille, 13100 Aix-en-Provence",Marseille,06 61 72 23 50,http://www.lesptitesbouchees.com/,,4.8,596,restaurant,OPERATIONAL
Restaurant LE TÂM TÂM (anciennement HOANG),"73 Bd Jeanne d'Arc, 13005 Marseille",Marseille,04 91 47 14 06,https://www.ubereats.com/fr/store/hoang/5Ioq7-ZnUY-bIglBh-eJ9Q?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,vigueur.%5cnngocyen140486@gmail.com; ngocyen140486@gmail.com,4.4,248,restaurant,OPERATIONAL
International Store -7/7-Asian Food-Marseille,"156 La Canebière, 13001 Marseille",Marseille,,,,4.6,5970,restaurant,OPERATIONAL
Gin Khao Saint-Antoine,"108 Av. de Saint-Antoine, 13015 Marseille",Marseille,04 91 89 38 50,http://www.ginkhao.fr/,,4.6,248,restaurant,OPERATIONAL
Chez Nam,"113 Rue du Rouet, 13008 Marseille",Marseille,04 91 25 54 51,,,4.4,350,restaurant,OPERATIONAL
Wasabi,"26 Rue du Rouet, 13006 Marseille",Marseille,04 91 40 18 71,https://www.wasabisushi.fr/fr,wasabi26rouet@yahoo.com,4.6,859,restaurant,OPERATIONAL
Seiiki Le Yen,"60 Av. du Prado, 13006 Marseille",Marseille,04 91 53 00 09,https://leyen.fr/restaurant-marseille/,contact@leyen.fr,4.6,2762,restaurant,OPERATIONAL
IWAO,"27 Rue Sainte, 13001 Marseille",Marseille,04 91 54 08 27,http://www.iwao-marseille.com/,,4.6,678,restaurant,OPERATIONAL
YUME Sushi,"1 Rue Louis Rège, 13008 Marseille",Marseille,04 88 60 02 66,http://yumesushi.fr/,contact@yumesushi.fr; reserve@holier.io; book@holier.co,5,162,japonais,OPERATIONAL
Haïku Ramen,"47 Bd Paul Peytral, 13006 Marseille",Marseille,04 91 42 60 08,http://www.haikuramen.fr/,contact@haikuramen.fr; job@haikuramen.fr,4.6,676,japonais,OPERATIONAL
Okaasan,"9 Rue des Trois Rois, 13006 Marseille",Marseille,06 65 75 56 22,,,4.6,360,restaurant,OPERATIONAL
Kim-do,"4 Rue Capazza, 13004 Marseille",Marseille,04 91 34 00 08,,,4.7,237,restaurant,OPERATIONAL
Rice Street Vieux Port,"20 Rue de la Paix Marcel Paul, 13001 Marseille",Marseille,09 55 96 18 37,https://www.ricestreet.fr/,460ff4620fa44cba8df530afde949785@sentry.wixpress.com; contact@panasia.fr; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; contact@ricestreet.fr; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,5,299,restaurant,OPERATIONAL
KYO SUSHI by japanese chefs,"15 Av. du Prado, 13006 Marseille",Marseille,04 84 25 15 11,https://www.sushi-marseille.com/,votre@email.com,4.3,896,japonais,OPERATIONAL
2J Sushi - Marseille,"5 Rte des Trois Lucs à la Valentine, 13012 Marseille",Marseille,07 49 74 89 27,https://2jsushi.fr/,,5,180,japonais,OPERATIONAL
Chez Hervé Japonais Marseille,"4 Mnt Commandant de Robien, 13011 Marseille",Marseille,06 71 84 26 59,https://hervejaponaismarseille.com/,contact@hervejaponaismarseille.com; fredbenvenuti@gmail.com,4.4,2028,japonais,OPERATIONAL
Itamae,"27 Rue de l'Abbé Féraud, 13005 Marseille",Marseille,09 80 38 37 54,https://www.itamae.fr/,itamaerestaurant@gmail.com; :itamaerestaurant@gmail.com,4.9,166,restaurant,OPERATIONAL
Sakura sushi,"66 Bd Jeanne d'Arc, 13005 Marseille",Marseille,04 65 95 23 75,https://sakurasushimarseille.com/,,4.7,244,japonais,OPERATIONAL
Konoha Sushi,"3 Bd Léglize, 13004 Marseille",Marseille,06 68 00 52 39,http://konohasushi13004.eatbu.com/,konoha.sushi13004@gmail.com,4.9,199,japonais,OPERATIONAL
Sushi Resto,"27 Bis Rue d'Italie, 13006 Marseille",Marseille,04 91 47 13 03,http://www.sushiresto.fr/,caisylva@gmail.com,4.4,530,japonais,OPERATIONAL
Yoj les Terrasses du Port,"Centre Commercial Les Terrasses du Port, 9 Quai du Lazaret, 13002 Marseille",Marseille,04 91 90 09 09,https://www.restaurantsyoj.fr/,contact@restaurantsyoj.fr,4.2,1666,restaurant,OPERATIONAL
La Fabrique du Sushi,"134 Rue Breteuil, 13006 Marseille",Marseille,09 81 53 75 78,https://www.lafabriquedusushi.com/shop/categorie1.php?id_cat=6609,,4.6,419,japonais,OPERATIONAL
Robato,"63 All. Léon Gambetta, 13001 Marseille",Marseille,09 87 19 72 06,https://robato-ramen.fr/,robato.ramen@gmail.com,4.5,271,restaurant,OPERATIONAL
HAKO+,"218 Chem. du Roucas Blanc, 13007 Marseille",Marseille,,https://hako.eatbu.com/,hakoplus13007@gmail.com,4.7,248,restaurant,OPERATIONAL
Nobi Nobi Marseille Grand Littoral,"Centre commercial grand littoral, 11 Avenue de St antoine, 13015 Marseille",Marseille,04 88 22 15 37,https://www.nobinobi-streetfood.com/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; contact@nobinobi-restaurant.fr; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; b4928a7ca6b9454192554f7a3911fd68@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; c5095236fd2e4b8fae9ed6d73cdd81a3@sentry.wixpress.com; 0c52cb89aa4d4154857a1584b6701db6@sentry.wixpress.com; 1689329078444118ba5ee5234e87bd81@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; d44fb01cd7e74726be3bf46f5e32f60e@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com; 6117f2172a744ef3913942830d472a2c@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com,4.8,2528,restaurant,OPERATIONAL
SushiMyory,"51 Av. de Toulon, 13006 Marseille",Marseille,04 91 22 88 88,https://www.sushimyory.com/,,4.5,287,japonais,OPERATIONAL
Côté Sushi Marseille Joliette,"109 Rue de la République, 13002 Marseille",Marseille,04 84 25 35 34,https://cotesushi.com/,,4.3,1450,japonais,OPERATIONAL
Akiko Capelette,"269 Av. de la Capelette, 13010 Marseille",Marseille,06 82 33 82 51,https://www.akiko-marseille.fr/,contact@akiko-marseille.fr,4.7,356,restaurant,OPERATIONAL
YOKOSO🇯🇵 - Street Food Japonaise🥟,"33 Rue Pavillon, 13001 Marseille",Marseille,09 51 19 15 50,https://app.izydesk-restauration.fr/menu/yokoso,,4.6,122,japonais,OPERATIONAL
SUMO Sushi Bar,"120 Rue Condorcet, 13016 Marseille",Marseille,04 91 42 11 27,http://www.mysumo.fr/,,4.8,203,japonais,OPERATIONAL
TABI,"165 Cor Président John Fitzgerald Kennedy, 13007 Marseille",Marseille,04 91 22 09 33,http://www.restauranttabi.com/,restaurant.tabi@gmail.com; user@domain.com,4.4,386,restaurant,OPERATIONAL
Shokudo,"9 Pl. Félix Baret, 13006 Marseille",Marseille,07 83 81 82 69,,,,,restaurant,OPERATIONAL
Yoj La Valentine,"168 Av. des Peintres Roux, 13011 Marseille",Marseille,04 96 22 32 64,http://www.restaurantsyoj.fr/,contact@restaurantsyoj.fr,4.4,1034,restaurant,OPERATIONAL
Sushiprod,"27 Rue de l'Abbé Féraud, 13005 Marseille",Marseille,06 30 06 54 22,https://www.sushiprod.com/,:contact@sushiprod.com; contact@sushiprod.com,4.8,55,japonais,OPERATIONAL
The Sushi,"218 Quai du Port, 13002 Marseille",Marseille,06 22 83 44 33,https://wiicmenu-qrcode.com/app/restaurantWebSite.php?resto=2497,,4.4,581,japonais,OPERATIONAL
Magnus Sushi,"249 Chem. de la Madrague-Ville, 13015 Marseille",Marseille,07 64 18 52 12,,,5,69,japonais,OPERATIONAL
My Little sushis 13007,"23 Rue Petit Chantier, 13007 Marseille",Marseille,09 87 73 36 80,,,4.6,20,japonais,OPERATIONAL
Le Sakana,"146 Cor Président John Fitzgerald Kennedy, 13007 Marseille",Marseille,04 91 01 19 93,http://www.le-sakana.fr/,nbsple.sakana13@gmail.com,4.6,359,restaurant,OPERATIONAL
Sushi Street Café,"24 Boulevard Notre Dame, 13006 Marseille",Marseille,04 91 54 17 90,https://sushistreetcafe.eatbu.com/?lang=fr,noblegby@hotmail.com,4.2,304,japonais,OPERATIONAL
Sakura Sushi,"72 Boulevard Notre Dame, 13006 Marseille",Marseille,04 86 97 49 02,https://sakurasushimarseille.com/,,4.5,377,japonais,OPERATIONAL
Côté Sushi Marseille Prado,"359 Av. du Prado, 13008 Marseille",Marseille,04 82 29 09 10,http://www.cotesushi.com/,,4.2,1171,japonais,OPERATIONAL
CHIBA,"140 Rue de Rome, 13006 Marseille",Marseille,07 73 78 58 96,,,4.7,93,restaurant,OPERATIONAL
YFTHAI,"274 Bd Chave, 13005 Marseille",Marseille,06 51 48 76 44,,,4.9,11,thai,OPERATIONAL
Bambou Sushi,"19 Av. de Montolivet, 13004 Marseille",Marseille,09 52 23 67 57,,,4.9,35,japonais,OPERATIONAL
Yamato,"3 Pl. Notre Dame du Mont, 13006 Marseille",Marseille,04 91 42 34 84,https://www.yamato-356-restaurant-marseille.com/,,4.1,331,restaurant,OPERATIONAL
Maki & wok,"68 Rue de la Joliette, 13002 Marseille",Marseille,09 83 25 49 49,,,4.8,19,japonais,OPERATIONAL
Shuriken sushi,"139 Rue de Rome, 13006 Marseille",Marseille,04 91 37 25 11,http://shurikensushi.fr/,,4.2,253,japonais,OPERATIONAL
Sushi Corp,"260 Rue Paradis, 13008 Marseille",Marseille,04 91 48 34 83,https://sushi-corp.fr/,,4.9,69,japonais,OPERATIONAL
Yu-mi-sushi by Sunshine,"46 Av. de Saint-Barnabé, Rés la Provence Bat B Rdc, 13012 Marseille",Marseille,04 91 85 31 14,https://www.yu-mi-sushi.fr/la-carte-1/,yu.mi.sushibysunshine@gmail.com,4.9,37,japonais,OPERATIONAL
Urban Sushi,"21 Rue Neuve Sainte-Catherine, 13007 Marseille",Marseille,07 56 44 09 70,http://urban-sushi.fr/,,4.8,51,japonais,OPERATIONAL
Pas de SUSHI,"88 Av. Louis Enjolras, 13380 Plan-de-Cuques",Marseille,07 44 99 56 56,http://www.pasdesushi.fr/,mto.work@outlook.com,4.8,148,japonais,OPERATIONAL
Restaurant Sushi Marguerite d'Asie ( ancien restaurant Yen Sushi ),"83 Bd du Redon, 13009 Marseille",Marseille,06 12 55 82 09,https://www.sushi-marguerite-asie.fr/,,4.9,172,japonais,OPERATIONAL
Sushi & Sweets,"83 Rue Breteuil, 13006 Marseille",Marseille,,http://sushi-sweets.fr/,,5,29,japonais,OPERATIONAL
Azumi Sushi 2,"1 Grand Rue, 13013 Marseille",Marseille,06 58 93 65 51,http://azumisushi2.fr/,contact@azumisushi2.fr,4.8,215,japonais,OPERATIONAL
Cali sushi,"26 Av. Pasteur, 13007 Marseille",Marseille,04 91 91 73 05,https://calisushi.fr/,,4.8,96,japonais,OPERATIONAL
Easy Sushi - Aubagne,"3075 Rte de la Légion, 13400 Aubagne",Marseille,04 42 93 53 03,https://www.easysushi.fr/nos-restaurants/aubagne,dirigeant@easysushi.org; contact@lestudioflash.com,4.9,1065,japonais,OPERATIONAL
Sushi Gallery Valentine,"Centre Commercial Grand V, 117 Trav. de la Montre, 13011 Marseille",Marseille,07 83 30 31 00,https://sushi-gallery-marseille.fr/,,5,47,japonais,OPERATIONAL
SUSHI BY NEM,"236 Bd Baille, 13005 Marseille",Marseille,07 43 69 51 09,http://www.sushi-by-nem.fr/,,4.6,246,japonais,OPERATIONAL
Ô My Sushi,"50 Plage de l'Estaque, 13016 Marseille",Marseille,06 17 57 82 86,,,4.6,359,japonais,OPERATIONAL
Vip Sushis,"156 Av. de Saint-Antoine, 13015 Marseille",Marseille,09 53 35 04 47,,,4.6,145,japonais,OPERATIONAL
NKI SUSHI Allauch,"1165 Av. du 7ème Régiment du Tirailleur Algériens, 13190 Allauch",Marseille,04 91 08 20 43,https://nki-sushi-allauch.marketplace.dood.com/fr/shops/japonais-/nki-sushi-allauch,,4.6,289,japonais,OPERATIONAL
Mi sushi la valentine,"54 Rue de l'Audience, 13011 Marseille",Marseille,04 91 32 03 20,http://misushi.shop/,,4.5,103,japonais,OPERATIONAL
Sushi room,"50 Rue Vacon, 13001 Marseille",Marseille,04 91 33 47 43,http://www.sushi-room.fr/,,4.2,429,japonais,OPERATIONAL
KYOTO SUSHI,"22 Rue Emile Zola, 13009 Marseille",Marseille,04 88 44 45 25,https://kyotosushi.eatbu.com/?lang=fr,nc@nc.fr,4.4,108,japonais,OPERATIONAL
Umi Sushi,"1 Bd Sainte-Anne, 13008 Marseille",Marseille,06 34 25 19 03,,,4.1,130,japonais,OPERATIONAL
SU AND SHI Joliette,"19 Av. Robert Schuman, 13002 Marseille",Marseille,04 88 15 73 08,https://www.suandshi.com/,contact@suandshi.com,4.6,104,restaurant,OPERATIONAL
Tampopo,"29 Rue d'Aubagne, 13001 Marseille",Marseille,,https://www.instagram.com/tampopo.marseille/,,4.7,118,restaurant,OPERATIONAL
Indo Ramen & Street Food – Marseille,"16 Rue Saint-Sébastien, 13006 Marseille",Marseille,06 67 94 21 68,https://www.instagram.com/indo_ramen__street_food_?igsh=MXQ3enN2aTNjNWczZA%3D%3D&utm_source=qr,,,,japonais,OPERATIONAL
Ramen go 2,"24 Rue Saint-Saëns, 13001 Marseille",Marseille,06 95 12 47 93,,,4.4,359,japonais,OPERATIONAL
Naruto Ramen,"22 Bd Garibaldi, 13001 Marseille",Marseille,07 61 44 75 09,,,3,2,japonais,OPERATIONAL
Chikin Bang - Korean Street Food - Les Terrasses du Port,"centre commercial les terrasses du port, 9 Quai du Lazaret niveau 0, 13002 Marseille",Marseille,04 91 52 92 46,https://chikinbang.com/,hello@chikinbang.com; pierregrosjean.pro@gmail.com; info@ionos.fr; direction@chikinbang.com,4.6,1414,coreen,OPERATIONAL
BUSAN,"6 Rue du Rouet, 13006 Marseille",Marseille,04 91 78 57 22,https://www.busan-castellane.fr/,contact@busan-castellane.fr,4.6,885,restaurant,OPERATIONAL
mamaco (Marseille Madame Coree) restaurant coreen marseille,"13001 Marseille, Rue Corneille, 14rue corneille",Marseille,04 58 28 15 71,,,4.8,149,coreen,OPERATIONAL
Dayeon,"4 Rue d'Italie, 13006 Marseille",Marseille,06 28 92 46 07,,,4.4,146,restaurant,OPERATIONAL
Korean Korner,"16 Rue Henri Fiocca, 13001 Marseille",Marseille,,https://korean-korner.com/,,4.5,305,coreen,OPERATIONAL
Chungchun Ricedog Coréen Marseille Vieux-Port,"19 Rue de la Paix Marcel Paul, 13001 Marseille",Marseille,04 91 72 94 70,https://chungchun.fr/,chungchun.hr@gmail.com,4.8,681,restaurant,OPERATIONAL
+82Coffee – Coffee shop coréen & brunch à Plan de Campagne,"Food village, Av. du Plan de Campagne, 13170 Les Pennes-Mirabeau",Marseille,04 42 07 13 06,https://www.instagram.com/plus82coffee_?igsh=MXRyY216eHdhaWpqOQ%3D%3D,,4.8,817,brunch-cafe,OPERATIONAL
SEIKO,"27 Cr Honoré d'Estienne d'Orves, 13001 Marseille",Marseille,04 91 90 24 33,,,4.4,178,restaurant,OPERATIONAL
Gingembre Noailles,"39 Rue d'Aubagne, 13001 Marseille",Marseille,09 72 51 84 06,https://www.gingembre-noailles.fr/,utilisateur@domaine.com; gingembre@noailles.fr; gingembrenoailles@gmail.com; contact@gingembre-noailles.fr,4.5,609,restaurant,OPERATIONAL
Tukutoc,"10 Rue Glandeves, 13001 Marseille",Marseille,06 81 34 46 88,,,5,1,restaurant,OPERATIONAL
BOBANH,"10 Rue Glandeves, 13001 Marseille",Marseille,04 65 96 51 92,,,4.9,325,restaurant,OPERATIONAL
Cô Bày,"26 Rue du Rouet, 13006 Marseille",Marseille,04 91 82 75 11,,,4.7,304,restaurant,OPERATIONAL
Feu Viet,"194 Av. des Chartreux, 13004 Marseille",Marseille,07 83 00 93 33,https://feuviet.com/,,4.8,119,restaurant,OPERATIONAL
Le Pho,"121 Av. de Toulon, 13005 Marseille",Marseille,04 91 40 50 99,https://le-pho-marseille.fr/fr,nom@domain.com; developer@udevweb.co; monemail@domain.com,4.8,67,vietnamien,OPERATIONAL
Le Petit Hanoi,"2 Rue Dr Escat, 13006 Marseille",Marseille,07 68 35 02 78,,,4.4,237,restaurant,OPERATIONAL
KUNG PHO,"101 Rue Consolat, 13001 Marseille",Marseille,04 91 71 76 25,http://www.kungpho.fr/,contact@kungpho.fr,4.7,322,vietnamien,OPERATIONAL
Ca Phe S - Vietnamese Coffee,"35 Rue Sainte, 13001 Marseille",Marseille,09 72 53 13 17,http://www.instagram.com/caphes.coffee,,4.6,718,brunch-cafe,OPERATIONAL
Ô Ha Noi,"1 Rue Bernex, 13001 Marseille",Marseille,06 95 34 93 49,,,4.6,78,restaurant,OPERATIONAL
La Jonque Viet,"28 Rue Maréchal Fayolle, 13004 Marseille",Marseille,04 91 49 70 38,http://lajonqueviet.fr/,7025fe2ce4ed466a9751d9607bc63a44@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; b4928a7ca6b9454192554f7a3911fd68@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; c5095236fd2e4b8fae9ed6d73cdd81a3@sentry.wixpress.com; 0c52cb89aa4d4154857a1584b6701db6@sentry.wixpress.com; 1689329078444118ba5ee5234e87bd81@sentry.wixpress.com; info@mysite.com; d44fb01cd7e74726be3bf46f5e32f60e@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; contact@lajonqueviet.fr,4.3,201,restaurant,OPERATIONAL
